Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,TagLevel,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,HashLevel,monthDateYear,postsInThatDay
,29762400,2018-07-28 13:30:19-04:00,Video,Cleaning the glass with the BEST PUTBACK DUNKS of the season! #NBADunkWeek,74,0,Saturday,0,7,13,Afternoon,0.08333333333333333,[],None,0,0,0,0,['#NBADunkWeek'],True,None,2018-07-28,4
,29762400,2018-07-28 09:47:34-04:00,Photo,The @wnbas best hit the floor for the 2018 #WNBAAllStar Game!,62,1,Saturday,0,7,9,Morning,0.18181818181818182,['@wnba'],None,0,1,0,0,['#WNBAAllStar'],True,None,2018-07-28,4
,29716329,2018-07-26 14:51:10-04:00,Video,In the gym for todays @usabasketball minicamp session! #USABMNT,64,1,Thursday,0,7,14,Afternoon,0.2222222222222222,['@usabasketball'],None,0,1,0,0,['#USABMNT'],True,None,2018-07-26,3
,29716329,2018-07-26 12:22:38-04:00,Album,Continuing the TOP 100 DUNKS with 30-21! #NBADunkWeek,53,0,Thursday,0,7,12,Afternoon,0.125,[],None,0,0,0,0,['#NBADunkWeek'],True,None,2018-07-26,3
,29704893,2018-07-26 02:45:17-04:00,Video,?????? the TOP WINDMILLS from the 2017-18 season! #NBADunkWeek,62,0,Thursday,0,7,2,Night,0.2222222222222222,[],None,0,0,0,0,['#NBADunkWeek'],True,None,2018-07-26,3
,29704893,2018-07-25 10:02:43-04:00,Album,Countin down 60-51 of the TOP 100 DUNKS from the 2017-18 season! #NBADunkWeek,78,0,Wednesday,0,7,10,Morning,0.07692307692307693,[],None,0,0,0,0,['#NBADunkWeek'],True,None,2018-07-25,1
,29684189,2018-07-24 14:36:26-04:00,Album,Our Top 100 DUNKS of the season continues with 70-61! #NBADunkWeek,66,0,Tuesday,0,7,14,Afternoon,0.09090909090909091,[],None,0,0,0,0,['#NBADunkWeek'],True,None,2018-07-24,1
,29662278,2018-07-23 13:36:54-04:00,Video,?? the TOP 3 PLAYS by the @laclippers during the 2017-18 season! #BESTofNBA,75,1,Monday,0,7,13,Afternoon,0.23076923076923078,['@laclippers'],Mid,0,1,0,0,['#BESTofNBA'],True,High,2018-07-23,1
,29642149,2018-07-22 23:17:33-04:00,Album,"Congrats to @sbird10 of the @seattlestorm for playing in her 500th @wnba game, the most ever! #WatchMeWork",106,3,Sunday,0,7,23,Evening,0.23529411764705882,"['@sbird10', '@seattlestorm', '@wnba']",None,0,1,0,0,['#WatchMeWork'],True,None,2018-07-22,1
,29560093,2018-07-19 20:08:47-04:00,Photo,The rosters are set for the 2018 @wnba All-Star Game (July 28th on ABC)! #WNBAAllStar,85,1,Thursday,0,7,20,Evening,0.13333333333333333,['@wnba'],None,0,1,0,0,['#WNBAAllStar'],True,None,2018-07-19,1
,29541577,2018-07-18 13:12:56-04:00,Video,2018 @mgmresortsintl @nbasummerleague MVP @jhart of the @lakers in action! #NBASummer,85,4,Wednesday,0,7,13,Afternoon,0.45454545454545453,"['@mgmresortsintl', '@nbasummerleague', '@jhart', '@lakers']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-18,2
,29529222,2018-07-18 00:21:09-04:00,Photo,The @trailblazers defeat the @lakers 91-73 on @kocmjs 17p/7r for the 2018 @nbasummerleague title!,98,4,Wednesday,0,7,0,Night,0.2857142857142857,"['@trailblazers', '@lakers', '@kocmj', '@nbasummerleague']",Mid,0,1,0,0,[],False,None,2018-07-18,2
,29529222,2018-07-17 22:13:58-04:00,Album,2018 @nbasummerleague MVP @jhart of the @lakers headlines the 2018 First Team!,78,3,Tuesday,0,7,22,Evening,0.25,"['@nbasummerleague', '@jhart', '@lakers']",Mid,0,1,0,0,[],False,None,2018-07-17,2
,29529222,2018-07-17 15:50:20-04:00,Album,53 points.... the new @wnba single-game scoring record for @ecambage of the @dallaswings! #WNBA #WatchMeWork,108,3,Tuesday,0,7,15,Afternoon,0.3333333333333333,"['@wnba', '@ecambage', '@dallaswings']",None,0,1,0,0,"['#WNBA', '#WatchMeWork']",True,None,2018-07-17,2
,29517377,2018-07-16 22:25:04-04:00,Video,@sviat_10 and @collinyoungbull exchange clutch buckets late as we head to OT! #NBASummer,88,2,Monday,0,7,22,Evening,0.23076923076923078,"['@sviat_10', '@collinyoungbull']",None,0,1,0,0,['#NBASummer'],True,Low,2018-07-16,2
,29517377,2018-07-16 15:26:05-04:00,Photo,Who do you THINK will advance in tonights @mgmresortsintl @nbasummerleague playoff action?,91,2,Monday,0,7,15,Afternoon,0.16666666666666666,"['@mgmresortsintl', '@nbasummerleague']",Low,0,1,0,0,[],False,None,2018-07-16,2
,29506145,2018-07-15 21:10:58-04:00,Video,@_wadeiv sees an opening for the @trailblazers! #NBASummer,58,2,Sunday,0,7,21,Evening,0.375,"['@_wadeiv', '@trailblazers']",Low,0,1,0,0,['#NBASummer'],True,Low,2018-07-15,1
,29496466,2018-07-14 19:49:33-04:00,Video,Pierria Henry uses the dribble to the rack! -#NBASummer,55,0,Saturday,0,7,19,Evening,0.0,[],None,0,0,0,0,['#NBASummer'],True,Low,2018-07-14,2
,29485477,2018-07-14 00:51:45-04:00,Album,Swipe through to recap the @nbasummerleague consolation round! #NBASummer,73,1,Saturday,0,7,0,Night,0.2222222222222222,['@nbasummerleague'],Low,0,1,0,0,['#NBASummer'],True,Low,2018-07-14,2
,29485477,2018-07-13 22:43:49-04:00,Video,@godzgift_30s GAME-WINNER from inside the arena & postgame with his @okcthunder teammates! #NBASummer,102,2,Friday,0,7,22,Evening,0.23076923076923078,"['@godzgift_30', '@okcthunder']",Low,0,1,0,0,['#NBASummer'],True,Low,2018-07-13,1
,29417560,2018-07-08 19:34:15-04:00,Video,@milesbridges protects the paint for the @hornets! #NBASummer,61,2,Sunday,0,7,19,Evening,0.375,"['@milesbridges', '@hornets']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-08,4
,29417560,2018-07-08 18:38:28-04:00,Video,@dtaegraham droppin dimes! #NBASummer,38,1,Sunday,0,7,18,Evening,0.5,['@dtaegraham'],None,0,1,0,0,['#NBASummer'],True,Low,2018-07-08,4
,29417560,2018-07-08 17:20:48-04:00,Video,@therea1djones brings the EXCITEMENT! #NBASummer,48,1,Sunday,0,7,17,Afternoon,0.4,['@therea1djones'],None,0,1,0,0,['#NBASummer'],True,Low,2018-07-08,4
,29417560,2018-07-08 14:07:16-04:00,Video,@jlin7 @swipathefox and @indianageorge3 on the @nbasummerleague!,64,4,Sunday,0,7,14,Afternoon,0.5714285714285714,"['@jlin7', '@swipathefox', '@indianageorge3', '@nbasummerleague']",Low,0,1,0,0,[],False,None,2018-07-08,4
,29408945,2018-07-07 23:29:43-04:00,Video,@jabari_bird rises up for the reverse! #NBASummer,49,1,Saturday,0,7,23,Evening,0.2857142857142857,['@jabari_bird'],None,0,1,0,0,['#NBASummer'],True,Low,2018-07-07,5
,29408945,2018-07-07 21:21:39-04:00,Video,@josh_j11 protects the paint for the @suns! #NBASummer,54,2,Saturday,0,7,21,Evening,0.375,"['@josh_j11', '@suns']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-07,5
,29408945,2018-07-07 17:20:50-04:00,Video,@j_lay_lay powers it home for the @trailblazers! #NBASummer,59,2,Saturday,0,7,17,Afternoon,0.375,"['@j_lay_lay', '@trailblazers']",Low,0,1,0,0,['#NBASummer'],True,Low,2018-07-07,5
,29408945,2018-07-07 16:37:33-04:00,Video,"Thomas Wilder spins, up & under! #NBASummer",43,0,Saturday,0,7,16,Afternoon,0.14285714285714285,[],None,0,0,0,0,['#NBASummer'],True,Low,2018-07-07,5
,29396096,2018-07-07 04:03:01-04:00,Video,@furkankorkkmaz goes off for 40 for the @sixers at the @nbasummerleague!,72,3,Saturday,0,7,4,Night,0.2727272727272727,"['@furkankorkkmaz', '@sixers', '@nbasummerleague']",Low,0,1,0,0,[],False,None,2018-07-07,5
,29360371,2018-07-05 23:24:32-04:00,Album,"The @warriors, @miamiheat, @spurs and @utahjazz are each victorious in Thursdays #NBASummer action!",100,4,Thursday,0,7,23,Evening,0.38461538461538464,"['@warriors', '@miamiheat', '@spurs', '@utahjazz']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-05,2
,29360371,2018-07-05 17:27:08-04:00,Video,@lakers rook @moritz_weasley protects the paint! #NBASummer,59,2,Thursday,0,7,17,Afternoon,0.42857142857142855,"['@lakers', '@moritz_weasley']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-05,2
,29312625,2018-07-03 20:44:54-04:00,Video,@traeyoung takes it up & under for the @atlhawks! #NBASummer,60,2,Tuesday,0,7,20,Evening,0.3,"['@traeyoung', '@atlhawks']",High,0,1,0,0,['#NBASummer'],True,Low,2018-07-03,2
,29312625,2018-07-03 17:47:31-04:00,Video,"4 makes in a row from the LOGO by @traeyoung (7pm/et, @nbatv). #NBASummer",73,2,Tuesday,0,7,17,Afternoon,0.23076923076923078,"['@traeyoung', '@nbatv']",High,0,1,0,0,['#NBASummer'],True,Low,2018-07-03,2
,29270468,2018-07-02 20:02:13-04:00,Video,@memgrizz rook @jaren launches from deep to beat the buzzer as #NBASummer action is underway @nbatv!,100,3,Monday,0,7,20,Evening,0.25,"['@memgrizz', '@jaren', '@nbatv']",Mid,0,1,0,0,['#NBASummer'],True,Low,2018-07-02,1
,29129827,2018-06-27 21:41:58-04:00,Video,2018 #KiaSixth @louwillville in action for the @laclippers!,59,2,Wednesday,0,6,21,Evening,0.375,"['@louwillville', '@laclippers']",Mid,0,1,0,0,['#KiaSixth'],True,None,2018-06-27,1
,29119136,2018-06-26 19:04:01-04:00,Video,Dreams become reality. @jharden13 always knew. Now everyone sees the vision. #ImmaBeAStar,89,1,Tuesday,0,6,19,Evening,0.16666666666666666,['@jharden13'],High,0,1,0,0,['#ImmaBeAStar'],True,None,2018-06-26,2
,29119136,2018-06-26 14:46:52-04:00,Video,"The crossovers, clutch jumpers, slick dimes and more... @jharden13s #KiaMVP #NBAMixtape!",89,1,Tuesday,0,6,14,Afternoon,0.2727272727272727,['@jharden13'],High,0,1,0,0,"['#KiaMVP', '#NBAMixtape']",True,None,2018-06-26,2
,29108619,2018-06-25 23:11:39-04:00,Photo,The 2018 NBA Coach of the Year & his new hardware!,50,0,Monday,0,6,23,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-06-25,4
,29108619,2018-06-25 23:01:44-04:00,Photo,The #KiaMIP & his new hardware! ?????? #NBAAwards,49,0,Monday,0,6,23,Evening,0.375,[],None,0,0,0,0,"['#KiaMIP', '#NBAAwards']",True,Low,2018-06-25,4
,29108619,2018-06-25 22:27:36-04:00,Photo,The 2018 #KiaDPOY & his new hardware! ?????? #NBAAwards,55,0,Monday,0,6,22,Evening,0.3333333333333333,[],None,0,0,0,0,"['#KiaDPOY', '#NBAAwards']",True,Low,2018-06-25,4
,29108619,2018-06-25 21:44:28-04:00,Photo,Congratulations to Dwane Casey for winning the 2018 NBA Coach of the Year! #NBAAwards,85,0,Monday,0,6,21,Evening,0.07142857142857142,[],None,0,0,0,0,['#NBAAwards'],True,Low,2018-06-25,4
,29083121,2018-06-23 21:53:39-04:00,Video,"Mihjae Hayes (11p, 3a) uses the handle again for Philly Triple Threat! #JrNBAWorldChampionship (repost @jrnba)",110,1,Saturday,0,6,21,Evening,0.13333333333333333,['@jrnba'],None,0,1,0,0,['#JrNBAWorldChampionship'],True,None,2018-06-23,2
,29083121,2018-06-23 07:52:09-04:00,Video,"What was the PLAY OF THE YEAR? ??????

#NBAAwards: 9pm/et Monday @nbaontnt!",78,1,Saturday,0,6,7,Morning,0.18181818181818182,['@nbaontnt'],Mid,0,1,0,0,['#NBAAwards'],True,Low,2018-06-23,2
,29067831,2018-06-22 21:06:03-04:00,Album,The full 2018 #NBADraft presented by @statefarm Board!,54,1,Friday,0,6,21,Evening,0.25,['@statefarm'],None,0,1,0,0,['#NBADraft'],True,Low,2018-06-22,1
,29048340,2018-06-21 22:28:05-04:00,Photo,Officially official with the ??! #NBADraft,42,0,Thursday,0,6,22,Evening,0.3333333333333333,[],None,0,0,0,0,['#NBADraft'],True,Low,2018-06-21,1
,29029342,2018-06-20 23:46:24-04:00,Video,20 years after the 1998 #NBDraft... the best of Jason Williams rookie season! #NBAvault (repost @nbahistory),109,1,Wednesday,0,6,23,Evening,0.1875,['@nbahistory'],Mid,0,1,0,0,"['#NBDraft', '#NBAvault']",True,None,2018-06-20,4
,29029342,2018-06-20 11:55:19-04:00,Album,The 2018 #NBADraft Prospects are photo-shoot fresh! (??: @jdg7873),66,1,Wednesday,0,6,11,Morning,0.3333333333333333,['@jdg7873'],None,0,1,0,0,['#NBADraft'],True,Low,2018-06-20,4
,29029342,2018-06-20 09:50:05-04:00,Photo,"The #NBALondon 2019 Game will feature the @nyknicks and @washwizards on January 17, 2019!",89,2,Wednesday,0,6,9,Morning,0.21428571428571427,"['@nyknicks', '@washwizards']",Mid,0,1,0,0,['#NBALondon'],True,None,2018-06-20,4
,29007098,2018-06-20 01:14:48-04:00,Video,Team ????s Matthew-Alexander Montcrieffe & Addison Patterson throw down nasty slams! #AmericasTeamCamp (repost @nbaacademy),124,1,Wednesday,0,6,1,Night,0.21428571428571427,['@nbaacademy'],None,0,1,0,0,['#AmericasTeamCamp'],True,None,2018-06-20,4
,28945438,2018-06-16 20:09:13-04:00,Video,?? 360 JAM by 8th grader Emoni Bates! #JrNBAWorldChampionship (repost @jrnba),77,1,Saturday,0,6,20,Evening,0.2727272727272727,['@jrnba'],None,0,1,0,0,['#JrNBAWorldChampionship'],True,None,2018-06-16,1
,28877584,2018-06-12 22:05:10-04:00,Photo,"The @lakers look to defend their 2017 title... as all 30 teams participate in the 2018 @nbasummerleague for the first time! 
??: NBA.com/summerleague
??: NBATickets.com",171,2,Tuesday,0,6,22,Evening,0.16666666666666666,"['@lakers', '@nbasummerleague']",Mid,0,1,0,0,[],False,None,2018-06-12,1
,28693711,2018-06-09 00:01:31-04:00,Video,That CHAMPIONSHIP feeling! #thisiswhyweplay,43,0,Saturday,0,6,0,Night,0.25,[],None,0,0,0,0,['#thisiswhyweplay'],True,None,2018-06-09,1
,28693711,2018-06-08 23:24:36-04:00,Photo,@kevindurant notches a triple-double in Game 4! #NBAFinals,58,1,Friday,0,6,23,Evening,0.25,['@kevindurant'],Mid,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-08,5
,28693711,2018-06-08 21:50:24-04:00,Photo,Draymond on defense! #NBAFinals,31,0,Friday,0,6,21,Evening,0.25,[],None,0,0,0,0,['#NBAFinals'],True,Mid,2018-06-08,5
,28693711,2018-06-08 21:44:12-04:00,Video,@stephencurry30 gets the wild triple to fall! #NBAFinals #NBAonABC,66,1,Friday,0,6,21,Evening,0.3333333333333333,['@stephencurry30'],High,0,1,0,0,"['#NBAFinals', '#NBAonABC']",True,High,2018-06-08,5
,28693711,2018-06-08 20:06:12-04:00,Video,#NBAPlayoffs career-high 43 in Game 3. @kevindurant warms up as @warriors seek NBA title!,89,2,Friday,0,6,20,Evening,0.21428571428571427,"['@kevindurant', '@warriors']",Mid,0,1,0,0,['#NBAPlayoffs'],True,Mid,2018-06-08,5
,28693711,2018-06-08 15:42:00-04:00,Photo,"Its GAME DAY the 2018 #NBAFinals presented by @YouTube TV between the @Cavs and @Warriors continues tonight! 
?? Game 4: 9:00pm/et #NBAonABC with YouTubeTV",160,3,Friday,0,6,15,Afternoon,0.25,"['@YouTube', '@Cavs', '@Warriors']",None,0,1,0,0,"['#NBAFinals', '#NBAonABC']",True,High,2018-06-08,5
,28652981,2018-06-07 11:01:41-04:00,Video,I dont think anybody in the world can hit those but him (@kevindurant)... #NBAFinals,87,1,Thursday,0,6,11,Morning,0.07142857142857142,['@kevindurant'],Mid,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-07,2
,28652981,2018-06-07 04:33:46-04:00,Photo,???? #NBAFinals,15,0,Thursday,0,6,4,Night,1.0,[],None,0,0,0,0,['#NBAFinals'],True,Mid,2018-06-07,2
,28607140,2018-06-06 23:33:27-04:00,Video,"The @warriors prevail on the road to take a 3-0 #NBAFinals lead behind 43 points, 13 rebounds & 7 assists from @kevindurant!",124,2,Wednesday,0,6,23,Evening,0.13636363636363635,"['@warriors', '@kevindurant']",Mid,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-06,3
,28607140,2018-06-06 21:36:35-04:00,Photo,"Congrats to @KingJames of the @cavs for moving up to 4th on the #NBAPlayoffs GAMES PLAYED list!

#WhateverItTakes #ThisIsWhyWePlay",130,2,Wednesday,0,6,21,Evening,0.2222222222222222,"['@KingJames', '@cavs']",Mid,0,1,0,0,"['#NBAPlayoffs', '#WhateverItTakes', '#ThisIsWhyWePlay']",True,Mid,2018-06-06,3
,28607140,2018-06-06 11:26:30-04:00,Video,?? @money23green micd up in Game 2 of the #NBAFinals!,54,1,Wednesday,0,6,11,Morning,0.3,['@money23green'],None,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-06,3
,28578397,2018-06-05 17:01:57-04:00,Video,"They Will Know Your Name, Just Like They Know The Kings ..@nba2k 19 coming soon!",81,1,Tuesday,0,6,17,Afternoon,0.0,['@nba2k'],None,0,1,0,0,[],False,None,2018-06-05,1
,28542458,2018-06-04 22:17:36-04:00,Album,?? from our exclusive artist experience at @govballnyc! #NBAGovBall,67,1,Monday,0,6,22,Evening,0.3333333333333333,['@govballnyc'],None,0,1,0,0,['#NBAGovBall'],True,None,2018-06-04,1
,28504348,2018-06-03 23:44:19-04:00,Video,?? @stephencurry30 buries #NBAFinals record nine triples in Game 2!,67,1,Sunday,0,6,23,Evening,0.3,['@stephencurry30'],High,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-03,2
,28504348,2018-06-03 21:42:36-04:00,Photo,"Congrats to @KingJames of the @cavs for moving up to 2nd on the #NBAFinals SCORING list! 
#ThisIsWhyWePlay #WhateverItTakes",123,2,Sunday,0,6,21,Evening,0.2222222222222222,"['@KingJames', '@cavs']",Mid,0,1,0,0,"['#NBAFinals', '#ThisIsWhyWePlay', '#WhateverItTakes']",True,Mid,2018-06-03,2
,28429408,2018-06-01 09:05:53-04:00,Video,"The Finals start with a bang. Golden State takes the first game!
#NBAFinals #NBASoundUp ??:@gallo_locknez",105,1,Friday,0,6,9,Morning,0.14285714285714285,['@gallo_locknez'],None,0,1,0,0,"['#NBAFinals', '#NBASoundUp']",True,Mid,2018-06-01,3
,28383628,2018-06-01 03:11:38-04:00,Video,3??2??1?? The TOP 3 PLAYS from Game 1 of the 2018 #NBAFinals presented by @youtube TV!,86,1,Friday,0,6,3,Night,0.1875,['@youtube'],None,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-01,3
,28383628,2018-06-01 02:14:27-04:00,Video,"@kingjames goes off for 51 points, 8 rebounds and 8 assists for the @cavs in Game 1 of the 2018 #NBAFinals!",107,2,Friday,0,6,2,Night,0.14285714285714285,"['@kingjames', '@cavs']",High,0,1,0,0,['#NBAFinals'],True,Mid,2018-06-01,3
,28361732,2018-05-30 17:42:30-04:00,Video,The @warriors and @cavs get shots up ahead of Thursdays #NBAFinals action!,75,2,Wednesday,0,5,17,Afternoon,0.25,"['@warriors', '@cavs']",Mid,0,1,0,0,['#NBAFinals'],True,Mid,2018-05-30,1
,28330898,2018-05-29 22:07:39-04:00,Video,Droppin dimes... the top ASSISTS from the Eastern Conference Finals!,69,0,Tuesday,0,5,22,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-05-29,2
,28289100,2018-05-29 00:00:03-04:00,Photo,@stephencurry30 x @kevindurant!,31,2,Tuesday,0,5,0,Night,0.6666666666666666,"['@stephencurry30', '@kevindurant']",High,0,1,0,0,[],False,None,2018-05-29,2
,28289100,2018-05-28 23:30:55-04:00,Photo,"The @warriors are Western Conference Finals champs and #NBAFinals bound for the 4th straight year! 
#DubNation #NBAPlayoffs",123,1,Monday,0,5,23,Evening,0.17647058823529413,['@warriors'],Mid,0,1,0,0,"['#NBAFinals', '#DubNation', '#NBAPlayoffs']",True,Mid,2018-05-28,2
,28289100,2018-05-28 22:05:35-04:00,Video,@jharden13 breaks free @nbaontnt!,33,2,Monday,0,5,22,Evening,0.5,"['@jharden13', '@nbaontnt']",High,0,1,0,0,[],False,None,2018-05-28,2
,28261865,2018-05-27 23:43:09-04:00,Video,Its all part of the plan.. #WhateverItTakes #ThisIsWhyWePlay,63,0,Sunday,0,5,23,Evening,0.25,[],None,0,0,0,0,"['#WhateverItTakes', '#ThisIsWhyWePlay']",True,Mid,2018-05-27,2
,28261865,2018-05-27 19:25:09-04:00,Video,The @Celtics and @Cavs create buckets off of defense and ball movement! #NBABreakdown ?:8:30pm/et ??:@ESPN,106,3,Sunday,0,5,19,Evening,0.26666666666666666,"['@Celtics', '@Cavs', '@ESPN']",None,0,1,0,0,['#NBABreakdown'],True,High,2018-05-27,2
,28245535,2018-05-26 23:49:37-04:00,Photo,The @warriors force a GAME 7 in the Western Conference Finals with 115-86 victory!,82,1,Saturday,0,5,23,Evening,0.07142857142857142,['@warriors'],Mid,0,1,0,0,[],False,None,2018-05-26,2
,28245535,2018-05-26 22:44:57-04:00,Photo,"Congrats to @KlayThompson of the @warriors for moving up to 7th on the #NBAPlayoffs 3PM list! 
#ThisIsWhyWePlay #DubNation",122,2,Saturday,0,5,22,Evening,0.2222222222222222,"['@KlayThompson', '@warriors']",Mid,0,1,0,0,"['#NBAPlayoffs', '#ThisIsWhyWePlay', '#DubNation']",True,Mid,2018-05-26,2
,28228163,2018-05-25 22:44:01-04:00,Video,@kingjames gets the roll on the follow up!,42,1,Friday,0,5,22,Evening,0.125,['@kingjames'],High,0,1,0,0,[],False,None,2018-05-25,4
,28228163,2018-05-25 21:42:08-04:00,Photo,"Facing elimination, @kingjames puts up 25p/5r/5a in the first half as @cavs lead 54-43!",87,2,Friday,0,5,21,Evening,0.14285714285714285,"['@kingjames', '@cavs']",High,0,1,0,0,[],False,None,2018-05-25,4
,28228163,2018-05-25 21:29:52-04:00,Video,@youngamechanger finds @fchwpo in the corner for the @celtics triple!,69,3,Friday,0,5,21,Evening,0.3,"['@youngamechanger', '@fchwpo', '@celtics']",Mid,0,1,0,0,[],False,None,2018-05-25,4
,28228163,2018-05-25 21:04:00-04:00,Video,@realtristan13 protects the land!,33,1,Friday,0,5,21,Evening,0.25,['@realtristan13'],None,0,1,0,0,[],False,None,2018-05-25,4
,28194967,2018-05-23 21:18:46-04:00,Photo,????,4,0,Wednesday,0,5,21,Evening,1.0,[],None,0,0,0,0,[],False,None,2018-05-23,1
,28179239,2018-05-22 23:06:37-04:00,Video,@sdot1414 flushes it home with the LEFT!,40,1,Tuesday,0,5,23,Evening,0.14285714285714285,['@sdot1414'],None,0,1,0,0,[],False,None,2018-05-22,3
,28179239,2018-05-22 18:15:32-04:00,Video,Get ready for tonights Western Conference Finals action (9pm/et @nbaontnt).. with @money23green micd up!,106,2,Tuesday,0,5,18,Evening,0.14285714285714285,"['@nbaontnt', '@money23green']",Mid,0,1,0,0,[],False,None,2018-05-22,3
,28179239,2018-05-22 11:07:21-04:00,Photo,@dofficialmutombo will receive the 2018 #SagerStrong Award at the 2018 #NBAAwards (6/25 @nbaontnt)!,99,2,Tuesday,0,5,11,Morning,0.3076923076923077,"['@dofficialmutombo', '@nbaontnt']",Mid,0,1,0,0,"['#SagerStrong', '#NBAAwards']",True,Low,2018-05-22,3
,28160927,2018-05-21 21:43:57-04:00,Video,Hes on ??????????,18,0,Monday,0,5,21,Evening,0.3333333333333333,[],None,0,0,0,0,[],False,None,2018-05-21,1
,28104672,2018-05-18 11:44:55-04:00,Video,"Our peeps @filayyyy, @famouslos32 and @rademita test their skills at the #NBACombine!",85,3,Friday,0,5,11,Morning,0.3333333333333333,"['@filayyyy', '@famouslos32', '@rademita']",None,0,1,0,0,['#NBACombine'],True,None,2018-05-18,1
,28098536,2018-05-16 21:26:03-04:00,Video,@kevindurant crosses into the lane @nbaontnt!,45,2,Wednesday,0,5,21,Evening,0.3333333333333333,"['@kevindurant', '@nbaontnt']",Mid,0,1,0,0,[],False,None,2018-05-16,1
,28077867,2018-05-15 10:33:13-04:00,Photo,Game 2 TONIGHT!,15,0,Tuesday,0,5,10,Morning,0.0,[],None,0,0,0,0,[],False,None,2018-05-15,1
,28063271,2018-05-14 15:57:26-04:00,Video,"?? the ???? that make the @houstonrockets and @warriors special on the offensive end! #NBABreakdown
___
??: Western Conference Finals Game 1
?: 9:00pm/et ??: @nbaontnt",167,3,Monday,0,5,15,Afternoon,0.30434782608695654,"['@houstonrockets', '@warriors', '@nbaontnt']",Mid,0,1,0,0,['#NBABreakdown'],True,High,2018-05-14,2
,28063271,2018-05-14 08:22:14-04:00,Photo,Tell us WHO YA GOT for a chance to win a $500 @nbastore Gift Card... by using #KiaWhoYaGot + #Sweepstakes,105,1,Monday,0,5,8,Morning,0.15,['@nbastore'],None,0,1,0,0,"['#KiaWhoYaGot', '#Sweepstakes']",True,None,2018-05-14,2
,28051237,2018-05-13 19:21:05-04:00,Photo,The @celtics put together a team-effort to take 1-0 Eastern Conference Finals lead! #NBAPlayoffs,96,1,Sunday,0,5,19,Evening,0.14285714285714285,['@celtics'],Mid,0,1,0,0,['#NBAPlayoffs'],True,Mid,2018-05-13,1
,28039224,2018-05-12 17:04:32-04:00,Video,In front of a PACKED gym... Ariel Perkins (16 PTS) hits the GAME-WINNER for the Rialto Lady Rebels! #JrNBAWorldChampionship #ThisIsWhyWePlay (repost @jrnba),156,1,Saturday,0,5,17,Afternoon,0.13636363636363635,['@jrnba'],None,0,1,0,0,"['#JrNBAWorldChampionship', '#ThisIsWhyWePlay']",True,Mid,2018-05-12,1
,28025137,2018-05-11 23:01:51-04:00,Video,Erick Amador (30 PTS) nails the GAME-WINNER to give the Chula Vista Hawks the 48-47 victory! #JrNBAWorldChampionship #ThisIsWhyWePlay (repost @jrnba),149,1,Friday,0,5,23,Evening,0.15,['@jrnba'],None,0,1,0,0,"['#JrNBAWorldChampionship', '#ThisIsWhyWePlay']",True,Mid,2018-05-11,2
,28025137,2018-05-11 11:18:45-04:00,Video,?? the TOP 3 #KumhoHandles from the Western Conference Semis! #NBAPlayoffs,74,0,Friday,0,5,11,Morning,0.2727272727272727,[],None,0,0,0,0,"['#KumhoHandles', '#NBAPlayoffs']",True,Mid,2018-05-11,2
,27998337,2018-05-09 23:01:24-04:00,Video,The @celtics outlast @sixers to advance to the Eastern Conference Finals! #CUsRise,82,2,Wednesday,0,5,23,Evening,0.25,"['@celtics', '@sixers']",Mid,0,1,0,0,['#CUsRise'],True,None,2018-05-09,2
,27998337,2018-05-09 21:47:59-04:00,Video,@bensimmons gets it to fall!,28,1,Wednesday,0,5,21,Evening,0.2,['@bensimmons'],Mid,0,1,0,0,[],False,None,2018-05-09,2
,27979110,2018-05-08 21:34:18-04:00,Video,Aaaaaand it drops! ??,21,0,Tuesday,0,5,21,Evening,0.25,[],None,0,0,0,0,[],False,None,2018-05-08,1
,27915879,2018-05-07 19:59:29-04:00,Photo,?? #PhilaUnite,14,0,Monday,0,5,19,Evening,1.0,[],None,0,0,0,0,['#PhilaUnite'],True,None,2018-05-07,1
,27915879,2018-05-06 22:35:39-04:00,Photo,"The @houstonrockets take 3-1 series lead, defeat @utahjazz 100-87! #NBAPlayoffs",79,2,Sunday,0,5,22,Evening,0.3,"['@houstonrockets', '@utahjazz']",Mid,0,1,0,0,['#NBAPlayoffs'],True,Mid,2018-05-06,4
